name,address,lat,lng
북수원IC DT,경기도 수원시 장안구 경수대로 1038 (파장동),37.307776,126.99833
김포한강로DT,경기도 김포시 양촌읍 김포한강4로 257,37.65075236,126.6546531
인천경원대로DT,인천광역시 부평구 경원대로 1118 (십정동),37.48016802,126.6984276
김포석모DT,"경기도 김포시 양촌읍 김포한강4로301 1,2층",37.65127888,126.6498799
용인마북DT,경기도 용인시 기흥구 용구대로 2330,37.2947324,127.1102925
곤지암IC DT,경기도 광주시 곤지암읍 경충대로 765 경충대로 765,37.355682,127.325248
수원조원DT,경기도 수원시 장안구 경수대로 831 (조원동),37.29523721,127.0157699
간석중앙공원DT,인천광역시 남동구 경인로 563 (간석동),37.463301,126.700723
수원연무DT,경기도 수원시 장안구 창룡대로 171 (연무동),37.29218,127.028729
인천간석DT,인천광역시 남동구 경원대로 974 (간석동),37.469719,126.690745
수원정자사거리DT,경기도 수원시 장안구 수성로 291 (정자동),37.29119596,127.0040050
더양평DT,경기도 양평군 양평읍 양근로 76,37.49700509,127.4817523
인천청라DT,인천광역시 서구 국제대로 237 (청라동),37.54141304,126.6470309
김포구래DT,경기도 김포시 양촌읍 봉수대로 1871,37.63477683,126.6276160
동수원DT,경기도 수원시 팔달구 중부대로 161 (우만동),37.2781099,127.0339496
인천주안DT,인천광역시 미추홀구 인주대로 443 (주안동),37.4513564,126.6858992
인천관교DT,인천광역시 미추홀구 경원대로 656 (관교동),37.44187271,126.6931065
용인흥덕DT,경기도 용인시 기흥구 흥덕1로 85 (영덕동),37.27484065,127.0718201
인천도화DT,인천광역시 미추홀구 장고개로 28 (도화동),37.47051784,126.6672293
용인신갈DT,경기도 용인시 기흥구 중부대로 395 (신갈동),37.27277694,127.1103162
용인동백DT,경기도 용인시 기흥구 어정로 102 (상하동),37.274595,127.141221
김포통진DT,경기도 김포시 통진읍 김포대로 2026,37.68293388,126.6190997
수원KBS DT,경기도 수원시 팔달구 권광로 265 (인계동),37.271122,127.035213
수원경수인계DT,경기도 수원시 팔달구 경수대로 499 (인계동),37.270568,127.027566
수원IC DT,경기도 용인시 기흥구 중부대로 56,37.26724073,127.0748710
수원인계DT,경기도 수원시 팔달구 인계로94번길 3 (인계동),37.267938,127.027948
인천용일사거리DT,인천광역시 미추홀구 한나루로 525 (주안동),37.45368499,126.6682728
제물포역DT,인천광역시 미추홀구 경인로 103 (숭의동),37.466522,126.654075
수원세류DT,경기도 수원시 권선구 권선로544번길 1 (세류동),37.262923,127.011208
연천전곡DT,경기도 연천군 전곡읍 평화로 452,38.01182710,127.0687669
수원탑동DT,경기도 수원시 권선구 서부로 1769 (탑동),37.26711903,126.9713639
용인상하DT,경기도 용인시 기흥구 중부대로 771 (상하동),37.259778,127.142453
용인보라DT,경기도 용인시 기흥구 용구대로 1877 (보라동),37.255575,127.104577
한국민속촌DT,경기도 용인시 기흥구 사은로 110 (보라동),37.255933,127.116911
인천학익DT,인천광역시 미추홀구 매소홀로 368 (학익동),37.44046613,126.6629668
용인하갈DT,경기도 용인시 기흥구 덕영대로 1800 (하갈동),37.24929772,127.0877354
수원망포DT,경기도 수원시 영통구 덕영대로 1467,37.24582770,127.0513399
수원세류역DT,경기도 수원시 권선구 경수대로 185 (세류동),37.243791,127.017207
인천동춘DT,인천광역시 연수구 앵고개로 171 (동춘동),37.41243,126.664447
인천용현DT,인천광역시 미추홀구 아암대로 107 (용현동),37.4523373,126.6325809
용인IC DT,경기도 용인시 처인구 백옥대로 1305 (유방동),37.25140976,127.2121332
수원권선DT,경기도 수원시 권선구 매송고색로 543 (오목천동),37.246345,126.964025
신영통DT,경기도 화성시 영통로 43 (반월동),37.23437984,127.0629551
수원고색동DT,경기도 수원시 권선구 서부로1390번길 150 (고색동),37.23932025,126.9887188
용인시청DT,경기도 용인시 처인구 중부대로 1130,37.24029,127.170935
인천옥련DT,인천광역시 연수구 능허대로 137 (옥련동),37.42130537,126.6451686
용인고림DT,경기도 용인시 처인구 고림로 124 (고림동),37.24395286,127.2180629
용인김량장DT,경기도 용인시 처인구 백옥대로 1174 (김량장동),37.23964042,127.2105675
화성반월DT,경기도 화성시 효행로 1241 (반월동),37.22017737,127.0579605
