name,address,lat,lng,Upso,SalesAmt,FlowPop,EmpEop,AbodePop,EmpAvgCo
포항IC DT,경상북도 포항시 남구 희망대로 353 (이동),36.0354995,129.3330309,8개,819만원,"12,342명","1,992명","1,466명",331만원
포항장성DT,경상북도 포항시 북구 새천년대로 1255 (장성동),36.074535,129.384214,30개,812만원,"38,602명","4,853명","14,360명",306만원
포항두호DT,경상북도 포항시 북구 새천년대로 1031 (창포동),36.0610094,129.370226,31개,833만원,"64,205명","6,976명","30,313명",305만원
광주비아DT,광주광역시 광산구 첨단과기로 81 (비아동),35.2232057,126.8348789,6개,"1,290만원","49,871명","3,277명","16,798명",337만원
광주용두DT,광주광역시 북구 임방울대로 1016 (신용동),35.212837,126.868485,42개,922만원,"96,478명","6,693명","27,015명",337만원
광주양산DT,광주광역시 북구 하서로 380 (양산동),35.208888,126.87419,62개,891만원,"107,767명","10,793명","23,379명",337만원
포항죽도DT,경상북도 포항시 북구 새천년대로 486 699-1 에스오일,36.018521,129.347918,72개,780만원,"120,020명","16,440명","12,063명",321만원
광주첨단DT,광주광역시 광산구 첨단월봉로 84 (산월동),35.20623848,126.847734,13개,919만원,"86,877명","4,746명","11,771명",329만원
포항중앙로DT,경상북도 포항시 북구 중앙로 197 (죽도동),36.030707,129.366266,62개,708만원,"136,117명","19,402명","15,752명",309만원
포항쌍용DT,경상북도 포항시 남구 중흥로 122 (상도동),36.0155,129.352589,69개,744만원,"149,060명","17,860명","14,289명",323만원
광주수완DT,광주광역시 광산구 임방울대로 487 (수완동),35.20309515,126.8190685,16개,"1,210만원","75,623명","4,158명","16,809명",345만원
광주연제DT,광주광역시 북구 양일로18번길 2 (연제동),35.197688,126.866803,16개,942만원,"51,593명","5,902명","15,290명",320만원
광주각화DT,광주광역시 북구 동문대로 303 (문흥동),35.18864434,126.9335991,12개,852만원,"51,304명","2,813명","11,895명",297만원
광주매곡DT,광주광역시 북구 설죽로 339 (매곡동),35.189836,126.898698,52개,962만원,"109,389명","12,343명","30,183명",313만원
광주신창강변DT,광주광역시 광산구 북문대로 321 (신창동),35.18884478,126.8576499,4개,"1,001만원","30,693명","2,124명","3,482명",320만원
경주충효DT,경상북도 경주시 태종로 406 (충효동),35.8445385,129.1747576,7개,963만원,"14,046명","2,116명","5,577명",307만원
동광주DT,광주광역시 북구 동문대로 148 (두암동),35.175874,126.927584,52개,900만원,"74,430명","12,569명","23,536명",300만원
광주신가DT,광주광역시 광산구 목련로 335 (신가동),35.1790467,126.8301259,12개,"1,063만원","74,697명","5,676명","14,909명",319만원
경주용강DT,경상북도 경주시 산업로 4350 (용강동),35.86773845,129.2244545,22개,766만원,"51,389명","5,000명","13,187명",315만원
광주흑석DT,광주광역시 광산구 사암로 367 (산정동),35.17696353,126.8079288,54개,977만원,"125,280명","10,651명","20,419명",320만원
광주신안DT,광주광역시 북구 서암대로 93 (신안동),35.171678,126.894998,32개,887만원,"88,173명","10,875명","15,769명",306만원
광주운남DT,광주광역시 광산구 임방울대로 156 (운남동),35.175136,126.818062,37개,"1,000만원","121,666명","8,255명","28,833명",318만원
광주산정DT,광주광역시 광산구 용아로 342 (산정동),35.173524,126.804191,45개,983만원,"100,629명","9,523명","24,812명",317만원
포항포스코DT,경상북도 포항시 남구 동해안로6213번길 15-15 (동촌동),35.99657779,129.3876409,0개,0만원,"30,446명","7,904명",0명,473만원
경주터미널DT,경상북도 경주시 태종로 686 (사정동),35.838226,129.203324,83개,"1,237만원","47,106명","5,007명","4,354명",304만원
광주신세계DT,광주광역시 서구 죽봉대로 33 (화정동),35.15625121,126.8827516,81개,978만원,"357,384명","21,768명","17,570명",345만원
광주화정DT,광주광역시 서구 상무대로 1080,35.152205,126.879997,75개,768만원,"154,540명","14,009명","22,680명",347만원
광주지산DT,광주광역시 동구 필문대로 240 (동명동),35.149728,126.92907,189개,998만원,"104,235명","17,401명","13,422명",325만원
광주상무DT,광주광역시 서구 상무대로 847 (쌍촌동),35.14993173,126.8548227,95개,"1,238만원","227,683명","27,383명","14,188명",327만원
광주월산DT,광주광역시 남구 대남대로 386 (월산동),35.145516,126.890794,62개,667만원,"136,632명","12,309명","21,695명",314만원
광주충장DT,광주광역시 동구 천변우로 421 (불로동),35.144342,126.9149709,164개,915만원,"185,571명","28,074명","8,729명",312만원
광주금호DT,광주광역시 서구 운천로109번길 1 (쌍촌동),35.1421126,126.8576646,33개,"1,153만원","72,532명","8,086명","17,459명",321만원
광주선운DT,광주광역시 광산구 선운로 20번길 63,35.14689181,126.7775276,22개,"1,099만원","78,829명","2,392명","12,767명",330만원
경주보문호수DT,경상북도 경주시 보문로 132-6 (북군동),35.8532391,129.2686877,8개,"4,451만원","28,290명",361명,88명,298만원
광주방림DT,광주광역시 남구 대남대로 67 (방림동),35.13498,126.917698,76개,830만원,"112,029명","8,246명","22,847명",313만원
광주주월DT,광주광역시 남구 회재로 1256 (주월동),35.1341387,126.8981372,74개,752만원,"167,575명","12,544명","24,578명",302만원
서광주DT,광주광역시 서구 서광주로 23 (매월동),35.129468,126.847401,20개,988만원,"84,241명","3,901명","9,751명",321만원
광주지원DT,광주광역시 동구 남문로 529 (용산동),35.11852251,126.9333452,12개,891만원,"44,441명","2,018명","6,279명",306만원
경주보문로DT,"경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220) (천군동)",35.838831,129.285953,21개,"1,966만원","44,107명","1,991명",2명,304만원
밀양DT,경상남도 밀양시 밀양대로 1792 (삼문동),35.4853274,128.7512487,58개,616만원,"88,327명","5,692명","13,196명",311만원
광주효천DT,광주광역시 남구 임암길 232 (임암동),35.100033,126.871253,19개,"1,090만원","79,136명","1,945명","9,149명",335만원
전남화순DT,전라남도 화순군 화순읍 서양로 478,35.06852656,126.9887666,32개,765만원,"12,260명","3,153명","7,225명",334만원
진주초전DT,경상남도 진주시 대신로 411 (초전동),35.197388,128.116032,22개,690만원,"96,065명","4,517명","11,341명",309만원
진주칠암DT,경상남도 진주시 진주대로829번길 2 (주약동),35.1749073,128.0929658,44개,760만원,"82,271명","11,275명","10,721명",324만원
나주혁신DT,전라남도 나주시 빛가람로 838 (빛가람동),35.02127159,126.8030452,10개,994만원,"12,102명","1,008명","4,322명",390만원
창원호계DT,경상남도 창원시 마산회원구 내서읍 호원로 315,35.261507,128.523036,19개,624만원,"41,131명","3,226명","10,744명",306만원
순천용당DT,전라남도 순천시 중앙로 398 (가곡동),34.9801606,127.485398,9개,922만원,"26,796명","3,736명","8,178명",327만원
창원역DT,경상남도 창원시 의창구 의창대로 68 (팔용동),35.257066,128.607861,34개,740만원,"115,496명","12,292명","10,200명",316만원
경남사천DT,경상남도 사천시 사천읍 사천대로 1844,35.08098006,128.083555,38개,677만원,"212,681명","6,277명","5,720명",312만원
김해진영DT,경상남도 김해시 진영읍 여래로20번길 34-26,35.30600409,128.7317532,65개,772만원,"107,004명","7,845명","16,655명",328만원
마산역DT,경상남도 창원시 마산회원구 3·15대로 715 (석전동),35.2362004,128.5805449,101개,733만원,"144,164명","15,977명","20,144명",315만원
